period,referenceId,directorActivityHash,instanceId,mode,modes,isPrivate,membershipType,assists,completed,deaths,kills,opponentsDefeated,efficiency,killsDeathsRatio,killsDeathsAssists,score,activityDurationSeconds,team,completionReason,fireteamId,startSeconds,timePlayedSeconds,playerCount,teamScore
2020-02-27T15:13:45Z,2693136604,2693136604,5794270861,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 8.0, 'displayValue': '8'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'kills', 'basic': {'value': 60.0, 'displayValue': '60'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 68.0, 'displayValue': '68'}}","{'statId': 'efficiency', 'basic': {'value': 17.0, 'displayValue': '17.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 15.0, 'displayValue': '15.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 16.0, 'displayValue': '16.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 4223.0, 'displayValue': '1h 10m'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': -3.940708819222764e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 55.0, 'displayValue': '0m 55s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 1935.0, 'displayValue': '32m 15s'}}","{'statId': 'playerCount', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-27T13:39:03Z,2693136604,2693136604,5793795796,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 270.0, 'displayValue': '4m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -8.413505199508e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 111.0, 'displayValue': '1m 51s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 75.0, 'displayValue': '1m 15s'}}","{'statId': 'playerCount', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-26T13:28:00Z,3213556450,3213556450,5789548919,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 5.0, 'displayValue': '5'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'kills', 'basic': {'value': 35.0, 'displayValue': '35'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 40.0, 'displayValue': '40'}}","{'statId': 'efficiency', 'basic': {'value': 10.0, 'displayValue': '10.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 8.75, 'displayValue': '8.75'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 9.375, 'displayValue': '9.38'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 1650.0, 'displayValue': '27m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -4.2304773207774756e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 192.0, 'displayValue': '3m 12s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 1304.0, 'displayValue': '21m 44s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-26T07:21:25Z,548750096,548750096,5788411212,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 510.0, 'displayValue': '8m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -8.572348894744547e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 106.0, 'displayValue': '1m 46s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 370.0, 'displayValue': '6m 10s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-24T14:37:12Z,2693136602,2693136602,5781338323,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}","{'statId': 'deaths', 'basic': {'value': 3.0, 'displayValue': '3'}}","{'statId': 'kills', 'basic': {'value': 63.0, 'displayValue': '63'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 70.0, 'displayValue': '70'}}","{'statId': 'efficiency', 'basic': {'value': 23.333333333333332, 'displayValue': '23.33'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 21.0, 'displayValue': '21.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 22.166666666666668, 'displayValue': '22.17'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 1316.0, 'displayValue': '21m 56s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': -4.920255226109885e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 227.0, 'displayValue': '3m 47s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 1089.0, 'displayValue': '18m 9s'}}","{'statId': 'playerCount', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-23T15:18:13Z,3213556450,3213556450,5777192483,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 5.0, 'displayValue': '5'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 12.0, 'displayValue': '12'}}","{'statId': 'kills', 'basic': {'value': 27.0, 'displayValue': '27'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 32.0, 'displayValue': '32'}}","{'statId': 'efficiency', 'basic': {'value': 2.6666666666666665, 'displayValue': '2.67'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 2.25, 'displayValue': '2.25'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 2.4583333333333335, 'displayValue': '2.46'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 1744.0, 'displayValue': '29m 4s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -5.107501241741368e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 5.0, 'displayValue': '0m 5s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 1613.0, 'displayValue': '26m 53s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-23T13:26:30Z,3213556450,3213556450,5776733980,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'kills', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'efficiency', 'basic': {'value': 0.3333333333333333, 'displayValue': '0.33'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.16666666666666666, 'displayValue': '0.17'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.25, 'displayValue': '0.25'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 990.0, 'displayValue': '16m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 3.2399730338370063e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 2.0, 'displayValue': '0m 2s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 954.0, 'displayValue': '15m 54s'}}","{'statId': 'playerCount', 'basic': {'value': 3.0, 'displayValue': '3'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-22T10:54:02Z,2122313384,2122313384,5771438982,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 10.0, 'displayValue': '10'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'kills', 'basic': {'value': 78.0, 'displayValue': '78'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 88.0, 'displayValue': '88'}}","{'statId': 'efficiency', 'basic': {'value': 14.666666666666666, 'displayValue': '14.67'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 13.0, 'displayValue': '13.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 13.833333333333334, 'displayValue': '13.83'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 2040.0, 'displayValue': '34m 0s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 6.062912197828638e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 341.0, 'displayValue': '5m 41s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 1641.0, 'displayValue': '27m 21s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-22T10:40:34Z,2122313384,2122313384,5771352572,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 1116.0, 'displayValue': '18m 36s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -6.454108301568584e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 292.0, 'displayValue': '4m 52s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 794.0, 'displayValue': '13m 14s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-22T10:20:00Z,2122313384,2122313384,5771314304,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 3.0, 'displayValue': '3'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 1566.0, 'displayValue': '26m 6s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 5.741439944827792e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 3.0, 'displayValue': '0m 3s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 1516.0, 'displayValue': '25m 16s'}}","{'statId': 'playerCount', 'basic': {'value': 10.0, 'displayValue': '10'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-22T10:12:24Z,2122313384,2122313384,5771237622,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 457.0, 'displayValue': '7m 37s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 5.741439944827792e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 4.0, 'displayValue': '0m 4s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 440.0, 'displayValue': '7m 20s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-21T13:11:29Z,2659723068,2659723068,5767197817,4,"[7, 4]",False,0,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 2280.0, 'displayValue': '38m 0s'}}","{'statId': 'team', 'basic': {'value': -1.0, 'displayValue': '-'}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'startSeconds', 'basic': {'value': 3.0, 'displayValue': '0m 3s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 52.0, 'displayValue': '0m 52s'}}","{'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-21T07:14:12Z,2659723068,2659723068,5766186716,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'kills', 'basic': {'value': 19.0, 'displayValue': '19'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 19.0, 'displayValue': '19'}}","{'statId': 'efficiency', 'basic': {'value': 9.5, 'displayValue': '9.50'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 9.5, 'displayValue': '9.50'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 9.5, 'displayValue': '9.50'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 240.0, 'displayValue': '4m 0s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 7.958872053446426e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 0.0, 'displayValue': '0m 0s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 220.0, 'displayValue': '3m 40s'}}","{'statId': 'playerCount', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-21T07:05:13Z,2659723068,2659723068,5766170465,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 3.0, 'displayValue': '3'}}","{'statId': 'kills', 'basic': {'value': 60.0, 'displayValue': '60'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 60.0, 'displayValue': '60'}}","{'statId': 'efficiency', 'basic': {'value': 20.0, 'displayValue': '20.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 20.0, 'displayValue': '20.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 20.0, 'displayValue': '20.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 390.0, 'displayValue': '6m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 1.241534839056626e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 0.0, 'displayValue': '0m 0s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 374.0, 'displayValue': '6m 14s'}}","{'statId': 'playerCount', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-20T17:20:31Z,809170886,809170886,5763868302,4,"[7, 4]",False,0,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 780.0, 'displayValue': '13m 0s'}}","{'statId': 'team', 'basic': {'value': -1.0, 'displayValue': '-'}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'startSeconds', 'basic': {'value': 3.0, 'displayValue': '0m 3s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 44.0, 'displayValue': '0m 44s'}}","{'statId': 'playerCount', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-20T17:06:48Z,809170886,809170886,5763832767,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 830.0, 'displayValue': '13m 50s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 2.6332465144898033e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 717.0, 'displayValue': '11m 57s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 85.0, 'displayValue': '1m 25s'}}","{'statId': 'playerCount', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-20T16:34:47Z,3213556450,3213556450,5763778640,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 14.0, 'displayValue': '14'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'kills', 'basic': {'value': 78.0, 'displayValue': '78'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 92.0, 'displayValue': '92'}}","{'statId': 'efficiency', 'basic': {'value': 23.0, 'displayValue': '23.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 19.5, 'displayValue': '19.50'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 21.25, 'displayValue': '21.25'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 1605.0, 'displayValue': '26m 45s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -8.422289723276785e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 45.0, 'displayValue': '0m 45s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 1512.0, 'displayValue': '25m 12s'}}","{'statId': 'playerCount', 'basic': {'value': 5.0, 'displayValue': '5'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-20T09:26:25Z,2659723068,2659723068,5762714167,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 35.0, 'displayValue': '35'}}","{'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}","{'statId': 'deaths', 'basic': {'value': 13.0, 'displayValue': '13'}}","{'statId': 'kills', 'basic': {'value': 182.0, 'displayValue': '182'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 217.0, 'displayValue': '217'}}","{'statId': 'efficiency', 'basic': {'value': 16.692307692307693, 'displayValue': '16.69'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 14.0, 'displayValue': '14.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 15.346153846153847, 'displayValue': '15.35'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 3868.0, 'displayValue': '1h 4m'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': 6.607318271958241e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 0.0, 'displayValue': '0m 0s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 3868.0, 'displayValue': '1h 4m'}}","{'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
